Device,Part Number,Quantity,Ship Date,Order Type,Product Family
8149AM1,IS61WV5128BLL-10TLI,1076,11/13/2015,3,SRAM
8149AM1,IS61WV5128BLL-10TLI,274,11/13/2015,3,SRAM
8142AM4,IS61WV6416BLL-12TLI,675,11/13/2015,3,SRAM
8134AM1,IS61LV25616AL-10TLI,270,11/13/2015,3,SRAM
A015AT2,IS62WV25616BLL-55TLI,1350,11/13/2015,3,SRAM
N502AY1,IS66WVE2M16BLL-70BLI,480,11/13/2015,3,SRAM
8146AM1,IS64WV51216BLL-10CTLA3,142,11/13/2015,3,SRAM
8146AM1,IS64WV51216BLL-10CTLA3,13,11/13/2015,3,SRAM
8149AM1,IS61WV5128BLL-10TLI,540,11/13/2015,3,SRAM
8134AM1,IS61LV25616AL-10TL,2700,11/13/2015,3,SRAM
8134AM2,IS61LV5128AL-10TLI,4050,11/13/2015,3,SRAM
8146AM1,IS61WV51216BLL-10TLI,2700,11/13/2015,3,SRAM
8142AM7,IS61C1024AL-12JLI,2678,11/13/2015,3,SRAM
8142AM7,IS61C1024AL-12JLI,402,11/13/2015,3,SRAM
8142AM6,IS61C6416AL-12KLI,1600,11/13/2015,3,SRAM
8152AM1,IS61WV12816DBLL-10TLI,2000,11/13/2015,3,SRAM
8149AM1,IS61WV5128BLL-10KLI-TR,552,11/13/2015,3,SRAM
8149AM1,IS61WV5128BLL-10KLI-TR,248,11/13/2015,3,SRAM
A015AT1,IS62WV5128BLL-55T2LI,2000,11/13/2015,3,SRAM
8149AM1,IS61WV5128BLL-10TLI,1350,11/13/2015,3,SRAM
8149AM1,IS64WV25616BLL-10CTLA3-TR,1000,11/13/2015,3,SRAM
8158AC6,IS62WV25616DBLL-45TLI-TR,1000,11/13/2015,3,SRAM
N507AP1,IS66WV1M16EBLL-70BLI,20,11/13/2015,5,SRAM
8165AM1,IS62WV20488EBLL-45BLI,5,11/13/2015,5,SRAM
A012AT1,IS62WV2568BLL-55HLI,1170,11/13/2015,3,SRAM
N503AY1,IS66WV51216DBLL-55BLI,855,11/13/2015,3,SRAM
N503AY1,IS66WV51216DBLL-55BLI,105,11/13/2015,3,SRAM
8143AM5,IS62C256AL-45TLI-TR,2000,11/13/2015,3,SRAM
8146AM1,IS64WV102416BLL-10CTLA3,135,11/13/2015,3,SRAM
8159AM1,IS64WV25616EDBLL-10CTLA3,1000,11/13/2015,3,SRAM
8157AC4,IS62WV1288DBLL-45HLI,3042,11/13/2015,3,SRAM
8132AM2,IS61LV2568L-10TL,2700,11/13/2015,3,SRAM
8146AM1,IS61WV51216BLL-10TLI-TR,1000,11/13/2015,3,SRAM
8146AM1,IS61WV51216BLL-10TLI-TR,2000,11/13/2015,3,SRAM
8142AM4,IS64WV6416BLL-15TLA3-TR,1000,11/13/2015,3,SRAM
8137AM2,IS64LV6416AL-20CTLA3-TR,2000,11/13/2015,3,SRAM
8149AM1,IS64WV25616BLL-10CTLA3-TR,5000,11/13/2015,3,SRAM
8149AM1,IS64WV25616BLL-10CTLA3-TR,1000,11/13/2015,3,SRAM
8168AM1,IS62WV51216EBLL-45TLI,135,11/13/2015,3,SRAM
8163AM1,IS61WV51216EDBLL-10TLI-TR,2000,11/13/2015,3,SRAM
8137AM2,IS64LV6416AL-20CTLA3-TR,1000,11/16/2015,3,SRAM
N503AY1,IS66WV51216DBLL-55TLI-TR,1000,11/16/2015,3,SRAM
A015AT1,IS62WV5128BLL-55T2LI-TR,747,11/16/2015,3,SRAM
A015AT1,IS62WV5128BLL-55T2LI-TR,1253,11/16/2015,3,SRAM
8159AM1,IS61WV25616EDBLL-10BLI,9600,11/16/2015,3,SRAM
8142AM7,IS62C1024AL-35QLI,1680,11/16/2015,3,SRAM
8149AM1,IS61WV5128BLL-10KLI,800,11/16/2015,3,SRAM
8143AM2,IS62LV256AL-20JLI-TR,1000,11/16/2015,3,SRAM
8142AM7,IS61C1024AL-12JLI,572,11/16/2015,3,SRAM
8160AH1,IS62WV12816DBLL-45TLI-TR,1000,11/16/2015,3,SRAM
8142AM4,IS64WV3216BLL-15CTLA3,1350,11/16/2015,3,SRAM
8143AM6,IS61C256AL-12JLI-TR,2000,11/16/2015,3,SRAM
8149AM1,IS61WV25616BLL-10TLI-TR,1000,11/16/2015,3,SRAM
8149AM1,IS61WV25616BLL-10TL,237,11/16/2015,3,SRAM
8149AM1,IS61WV25616BLL-10TL,33,11/16/2015,3,SRAM
8157AC4,IS62WV1288DBLL-45HLI,468,11/16/2015,3,SRAM
8146AM2,IS62WV102416BLL-25TLI-TR,1500,11/16/2015,3,SRAM
8137AM4,IS62WV6416BLL-55TLI,405,11/16/2015,3,SRAM
N502AY1,IS67WVE4M16BLL-70BLA1,-1,11/16/2015,3,SRAM
A012AT1,IS62WV2568BLL-55TLI,20,11/16/2015,5,SRAM
N502AY1,IS67WVE4M16BLL-70BLA1-TR,5064,11/16/2015,3,SRAM
N502AY1,IS67WVE4M16BLL-70BLA1-TR,12436,11/16/2015,3,SRAM
8149AM1,IS61WV25616BLL-10TLI-TR,1000,11/16/2015,3,SRAM
8130AWL,IS61LV6416-8TL,350,11/16/2015,3,SRAM
8130AWL,IS61LV6416-8TL,1900,11/16/2015,3,SRAM
8146AM1,IS61WV51216BLL-10TLI-TR,596,11/16/2015,3,SRAM
8146AM1,IS61WV51216BLL-10TLI-TR,404,11/16/2015,3,SRAM
8137AM2,IS61WV6416LL-20TLI-TR,816,11/16/2015,3,SRAM
8137AM2,IS61WV6416LL-20TLI-TR,184,11/16/2015,3,SRAM
A015AT2,IS62WV25616BLL-55TLI,4500,11/16/2015,3,SRAM
8163AM1,IS61WV51216EDBLL-10TLI,1350,11/16/2015,3,SRAM
8149AM1,IS61WV5128BLL-10TLI,927,11/16/2015,3,SRAM
8149AM1,IS61WV5128BLL-10TLI,4473,11/16/2015,3,SRAM
8134AM2,IS61LV5128AL-10KLI,44,11/16/2015,3,SRAM
8134AM2,IS61LV5128AL-10KLI,3756,11/16/2015,3,SRAM
A017AT2,IS62WV51216BLL-55TLI,150,11/16/2015,3,SRAM
8152AM1,IS64WV12816DBLL-12CTLA3-TR,7000,11/16/2015,3,SRAM
8146AM1,IS61WV102416ALL-20TLI-TR,328,11/16/2015,3,SRAM
8146AM1,IS61WV102416ALL-20TLI-TR,1172,11/16/2015,3,SRAM
8134AM1,IS61LV25616AL-10TL,144,11/16/2015,3,SRAM
8134AM1,IS61LV25616AL-10TL,1881,11/16/2015,3,SRAM
A012AT2,IS62WV12816BLL-55TLI-TR,1000,11/16/2015,3,SRAM
8163AM1,IS61WV51216EDBLL-10TLI,405,11/16/2015,3,SRAM
A012AT2,IS62WV12816BLL-55TLI-TR,1000,11/16/2015,3,SRAM
8130AWL,IS61LV6416-10TL,135,11/16/2015,3,SRAM
8130AWL,IS61LV6416-10TL,135,11/16/2015,3,SRAM
8143AM4,IS61LV256AL-10JLI-TR,2000,11/16/2015,3,SRAM
8137AM3,IS62WV1288BLL-55HLI,2340,11/16/2015,3,SRAM
8146AM1,IS61WV51216BLL-10MLI,25,11/16/2015,5,SRAM
8163AM1,IS61WV51216EDBLL-10BLI,10,11/16/2015,5,SRAM
8152AM1,IS61WV12816DBLL-10BLI-TR,2500,11/16/2015,3,SRAM
A017AT2,IS62WV51216BLL-55TLI,2700,11/16/2015,3,SRAM
8142AM6,IS61C6416AL-12TLI,2000,11/16/2015,3,SRAM
8158AC5,IS62C5128BL-45QLI,1000,11/16/2015,3,SRAM
8142AM4,IS64WV6416BLL-15BLA3-TR,15000,11/16/2015,3,SRAM
8142AM4,IS64WV6416BLL-15BLA3-TR,10000,11/16/2015,3,SRAM
8132AM1,IS61LV12816L-10TLI-TR,1000,11/16/2015,3,SRAM
A012AT2,IS62WV12816BLL-55BLI-TR,4398,11/16/2015,3,SRAM
A012AT2,IS62WV12816BLL-55BLI-TR,30,11/16/2015,3,SRAM
A012AT2,IS62WV12816BLL-55BLI-TR,8072,11/16/2015,3,SRAM
8137AM4,IS62WV6416BLL-55BLI-TR,4796,11/16/2015,3,SRAM
8137AM4,IS62WV6416BLL-55BLI-TR,204,11/16/2015,3,SRAM
N503AY2,IS66WV51216DALL-70BLI,257,11/16/2015,3,SRAM
N503AY2,IS66WV51216DALL-70BLI,3103,11/16/2015,3,SRAM
8134AM1,IS61LV25616AL-10TLI,135,11/16/2015,3,SRAM
A015AT1,IS62WV5128BLL-55QLI,-336,11/16/2015,3,SRAM
8146AM1,IS64WV102416BLL-10MLA3,544,11/16/2015,3,SRAM
8146AM1,IS64WV102416BLL-10MLA3,116,11/16/2015,3,SRAM
8130AWL,IS64LV6416L-12BA3-TR,317,11/16/2015,3,SRAM
8130AWL,IS64LV6416L-12BA3-TR,2183,11/16/2015,3,SRAM
N502AY3,IS66WVE4M16BLL-70BLI-TR,2500,11/16/2015,3,SRAM
8134AM1,IS64LV25616AL-12TLA3-TR,1000,11/16/2015,3,SRAM
A015AT1,IS62WV5128BLL-55TLI-TR,1884,11/16/2015,3,SRAM
A015AT1,IS62WV5128BLL-55TLI-TR,1116,11/16/2015,3,SRAM
8130AWB,IS63LV1024L-10KLI,78,11/16/2015,3,SRAM
8130AWB,IS63LV1024L-10KLI,69,11/16/2015,3,SRAM
8130AWB,IS63LV1024L-10KLI,147,11/16/2015,3,SRAM
8142AM4,IS64WV6416BLL-15BA3-TR,7500,11/16/2015,3,SRAM
8146AM1,IS61WV102416BLL-10MLI,660,11/16/2015,3,SRAM
A015AT1,IS62WV5128BLL-55T2LI-TR,1000,11/16/2015,3,SRAM
8130AWL,IS61LV6416-10TL-TR,1000,11/16/2015,3,SRAM
8130AWB,IS63LV1024L-10TL,117,11/16/2015,3,SRAM
N503AY2,IS66WVE1M16ALL-70BLI-TR,570,11/16/2015,3,SRAM
N503AY2,IS66WVE1M16ALL-70BLI-TR,1930,11/16/2015,3,SRAM
8143AM5,IS62C256AL-45ULI,426,11/16/2015,3,SRAM
8143AM5,IS62C256AL-45ULI,774,11/16/2015,3,SRAM
8130AWB,IS63LV1024L-10KLI,250,11/16/2015,3,SRAM
8130AWB,IS63LV1024L-10KLI,550,11/16/2015,3,SRAM
8143AM4,IS61LV256AL-10TLI-TR,2000,11/16/2015,3,SRAM
8146AM1,IS61WV51216BLL-10TLI,615,11/16/2015,3,SRAM
8146AM1,IS61WV51216BLL-10TLI,60,11/16/2015,3,SRAM
8146AM1,IS61WV51216BLL-10TLI,135,11/16/2015,3,SRAM
A015AT1,IS62WV5128BLL-55T2LI,351,11/16/2015,3,SRAM
8146AM1,IS61WV102416BLL-10MLI,220,11/16/2015,3,SRAM
8143AM4,IS61LV256AL-10JLI,875,11/16/2015,3,SRAM
8149AM1,IS64WV25616BLL-10BLA3,-1,11/16/2015,3,SRAM
8143AM5,IS62C256AL-45TLI,936,11/16/2015,3,SRAM
8149AM1,IS61WV25616BLL-10TL,405,11/16/2015,3,SRAM
8149AM1,IS61WV25616BLL-10TL-TR,1000,11/16/2015,3,SRAM
8146AM1,IS61WV51216BLL-10MLI,440,11/16/2015,3,SRAM
A017AT2,IS62WV51216BLL-55TLI,2144,11/17/2015,3,SRAM
A017AT2,IS62WV51216BLL-55TLI,421,11/17/2015,3,SRAM
8130AWB,IS63LV1024-12KL-TR,1600,11/17/2015,3,SRAM
8130AWB,IS63LV1024L-10TL,585,11/17/2015,3,SRAM
A017AT2,IS62WV51216BLL-55TLI,3192,11/17/2015,3,SRAM
A017AT2,IS62WV51216BLL-55TLI,1897,11/17/2015,3,SRAM
A017AT2,IS62WV51216BLL-55TLI,4496,11/17/2015,3,SRAM
8142AM7,IS62C1024AL-35QI,84,11/17/2015,3,SRAM
8134AM2,IS61LV5128AL-10K,57,11/17/2015,3,SRAM
8146AM1,IS61WV102416BLL-10TLI-TR,1500,11/17/2015,3,SRAM
8143AM6,IS61C64AL-10JLI,548,11/17/2015,3,SRAM
8143AM6,IS61C64AL-10JLI,177,11/17/2015,3,SRAM
8146AM1,IS61WV102416BLL-10MLI,10,11/17/2015,5,SRAM
8146AM1,IS61WV51216BLL-10TLI,270,11/17/2015,3,SRAM
8158AC7,IS62WV5128DBLL-45HLI,1472,11/17/2015,3,SRAM
8146AM1,IS61WV102416ALL-20TLI,50,11/17/2015,3,SRAM
8142AM7,IS61C1024AL-12JLI-TR,1000,11/17/2015,3,SRAM
8143AM2,IS62LV256AL-45TLI-TR,2000,11/17/2015,3,SRAM
8142AM7,IS62C1024AL-35TLI-TR,1500,11/17/2015,3,SRAM
8149AM1,IS61WV5128BLL-10TLI,1000,11/17/2015,3,SRAM
8142AM5,IS63WV1024BLL-12BLI-TR,378,11/17/2015,3,SRAM
8142AM5,IS63WV1024BLL-12BLI-TR,2122,11/17/2015,3,SRAM
8168AM1,IS62WV51216EALL-55BLI,12,11/17/2015,5,SRAM
A017AT4,IS62WV51216BLL-55BLI,485,11/17/2015,3,SRAM
A017AT4,IS62WV51216BLL-55BLI,1387,11/17/2015,3,SRAM
8146AM1,IS61WV102416BLL-10TLI,420,11/17/2015,3,SRAM
8146AM1,IS61WV102416BLL-10TLI,4790,11/17/2015,3,SRAM
8146AM1,IS61WV102416BLL-10TLI,7558,11/17/2015,3,SRAM
8146AM1,IS61WV51216BLL-10TLI,1000,11/17/2015,3,SRAM
N507AP1,IS66WVE4M16TBLL-70BLI,-2,11/17/2015,3,SRAM
8149AM1,IS61WV25616BLL-10TLI,7020,11/17/2015,3,SRAM
8158AC6,IS62WV25616DBLL-45TLI-TR,1000,11/17/2015,3,SRAM
8165AM1,IS62WV102416EALL-55BLI,480,11/17/2015,3,SRAM
8134AM1,IS61LV25616AL-10TL-TR,1000,11/17/2015,3,SRAM
8142AM7,IS62C1024AL-35TLI,1000,11/17/2015,3,SRAM
8158AC5,IS62C5128BL-45TLI,234,11/17/2015,3,SRAM
8130AWL,IS61LV6416-10TL,675,11/17/2015,3,SRAM
8149AM3,IS61C5128AL-10TLI,270,11/18/2015,3,SRAM
N507AP1,IS66WVE4M16EBLL-55BLI,480,11/18/2015,3,SRAM
8146AM1,IS61WV51216BLL-10TLI,3614,11/18/2015,3,SRAM
8146AM1,IS61WV51216BLL-10TLI,436,11/18/2015,3,SRAM
8156AM1,IS61WV6416DBLL-10BLI,480,11/18/2015,3,SRAM
N507AP1,IS66WVE4M16EBLL-55BLI,20,11/18/2015,5,SRAM
8130AWB,IS63LV1024L-12JL,916,11/18/2015,3,SRAM
8130AWB,IS63LV1024L-12JL,2164,11/18/2015,3,SRAM
8134AM1,IS61LV25616AL-10TL-TR,1000,11/18/2015,3,SRAM
8134AM1,IS61LV25616AL-10TL,810,11/18/2015,3,SRAM
8146AM1,IS61WV102416BLL-10TLI,5856,11/18/2015,3,SRAM
8146AM1,IS61WV102416BLL-10TLI-TR,1500,11/18/2015,3,SRAM
8142AM7,IS62C1024AL-35QLI,1008,11/18/2015,3,SRAM
8149AM1,IS64WV25616BLL-10CTLA3-TR,1000,11/18/2015,3,SRAM
8149AM1,IS64WV25616BLL-10CTLA3-TR,1000,11/18/2015,3,SRAM
N503AY1,IS66WV51216DBLL-55TLI,1350,11/18/2015,3,SRAM
8146AM1,IS61WV51216BLL-10TLI,1540,11/18/2015,3,SRAM
8146AM1,IS61WV51216BLL-10TLI,2510,11/18/2015,3,SRAM
8163AM1,IS61WV51216EDBLL-10TLI,1696,11/18/2015,3,SRAM
8163AM1,IS61WV51216EDBLL-10TLI,1004,11/18/2015,3,SRAM
8149AM1,IS61WV5128BLL-10TLI,5400,11/18/2015,3,SRAM
8149AM1,IS61WV5128BLL-10BLI,1000,11/18/2015,3,SRAM
8152AM1,IS64WV12816DBLL-12CTLA3-TR,4521,11/18/2015,3,SRAM
8152AM1,IS64WV12816DBLL-12CTLA3-TR,2479,11/18/2015,3,SRAM
8149AM1,IS64WV25616BLL-10CTLA3-TR,198,11/18/2015,3,SRAM
8149AM1,IS64WV25616BLL-10CTLA3-TR,802,11/18/2015,3,SRAM
8159AM1,IS61WV5128EDBLL-10TLI,1350,11/18/2015,3,SRAM
8142AM6,IS61C6416AL-12KLI-TR,800,11/18/2015,3,SRAM
8157AC4,IS62WV1288DBLL-45HLI-TR,2000,11/18/2015,3,SRAM
8142AM5,IS63WV1024BLL-12TLI,535,11/18/2015,3,SRAM
8142AM5,IS63WV1024BLL-12TLI,2975,11/18/2015,3,SRAM
8157AC4,IS62WV1288DBLL-45HLI-TR,2000,11/18/2015,3,SRAM
8146AM1,IS61WV51216BLL-10TLI,275,11/18/2015,3,SRAM
8158AC5,IS62C5128BL-45QLI,500,11/18/2015,3,SRAM
8160AH1,IS62WV12816DBLL-45TLI-TR,740,11/18/2015,3,SRAM
8160AH1,IS62WV12816DBLL-45TLI-TR,60120,11/18/2015,3,SRAM
8160AH1,IS62WV12816DBLL-45TLI-TR,4140,11/18/2015,3,SRAM
8146AM2,IS62WV102416BLL-25MLI,13,11/18/2015,3,SRAM
8146AM2,IS62WV102416BLL-25MLI,427,11/18/2015,3,SRAM
8163AM1,IS61WV51216EDBLL-10TLI,270,11/18/2015,3,SRAM
8146AM2,IS62WV102416BLL-25TLI,96,11/18/2015,3,SRAM
8146AM2,IS62WV102416BLL-25TLI,96,11/18/2015,3,SRAM
8158AC7,IS62WV5128DBLL-45HLI,1872,11/18/2015,3,SRAM
8142AM4,IS61WV6416BLL-12TLI-TR,1804,11/18/2015,3,SRAM
8142AM4,IS61WV6416BLL-12TLI-TR,196,11/18/2015,3,SRAM
8149AM1,IS61WV25616BLL-10TLI,1050,11/18/2015,3,SRAM
8149AM1,IS61WV25616BLL-10TLI,30,11/18/2015,3,SRAM
A012AT2,IS62WV12816BLL-55TLI-TR,4000,11/18/2015,3,SRAM
8149AM1,IS61WV25616BLL-10TL,1350,11/18/2015,3,SRAM
8146AM2,IS62WV102416BLL-25MLI,660,11/18/2015,3,SRAM
8130AWB,IS63LV1024-8KL-TR,912,11/18/2015,3,SRAM
8130AWB,IS63LV1024-8KL-TR,688,11/18/2015,3,SRAM
A012AT1,IS62WV2568BLL-55HLI-TR,2000,11/18/2015,3,SRAM
8142AM6,IS64C6416AL-15TLA3,270,11/18/2015,3,SRAM
A017AT3,IS62WV10248BLL-55BLI,312,11/18/2015,3,SRAM
8143AM5,IS62C256AL-45ULI-TR,3000,11/18/2015,3,SRAM
8143AM6,IS61C256AL-12JLI-TR,2000,11/19/2015,3,SRAM
8142AM7,IS62C1024AL-35TLI-TR,3765,11/19/2015,3,SRAM
8142AM7,IS62C1024AL-35TLI-TR,5235,11/19/2015,3,SRAM
8134AM1,IS61LV25616AL-10TLI-TR,1000,11/19/2015,3,SRAM
N507AP1,IS66WV51216EBLL-70TLI,540,11/19/2015,3,SRAM
8146AM1,IS61WV51232BLL-10BLI,12,11/19/2015,3,SRAM
8146AM1,IS61WV51232BLL-10BLI,468,11/19/2015,3,SRAM
8158AC7,IS62WV5128DBLL-45BLI,20,11/19/2015,5,SRAM
8142AM7,IS61C1024AL-12KLI,798,11/19/2015,3,SRAM
A017AT2,IS62WV51216BLL-55TLI,390,11/19/2015,3,SRAM
A017AT2,IS62WV51216BLL-55TLI,15,11/19/2015,3,SRAM
A017AT2,IS62WV51216BLL-55TLI,405,11/19/2015,3,SRAM
8146AM1,IS61WV102416BLL-10MLI,220,11/19/2015,3,SRAM
8159AM1,IS61WV5128EDBLL-10TLI,540,11/19/2015,3,SRAM
8146AM1,IS61WV102416BLL-10MLI,420,11/19/2015,3,SRAM
8149AM1,IS61WV5128BLL-10BI,33,11/19/2015,3,SRAM
8149AM1,IS61WV5128BLL-10BI,927,11/19/2015,3,SRAM
8165AM1,IS62WV102416DBLL-45TLI,768,11/19/2015,3,SRAM
A017AT2,IS62WV51216BLL-55TLI-TR,1000,11/19/2015,3,SRAM
8134AM2,IS61LV5128AL-10TLI-TR,1000,11/19/2015,3,SRAM
8143AM4,IS61LV256AL-10JLI,875,11/19/2015,3,SRAM
8130AWB,IS63LV1024L-10JLI,462,11/19/2015,3,SRAM
8134AM1,IS61LV25616AL-10BLI,440,11/19/2015,3,SRAM
8163AM1,IS61WV51216EDBLL-10TLI-TR,1000,11/19/2015,3,SRAM
A012AT1,IS62WV2568BLL-55HLI,20,11/19/2015,5,SRAM
8149AM3,IS61C5128AL-10TLI,540,11/19/2015,3,SRAM
8149AM3,IS61C5128AL-10TLI,540,11/19/2015,3,SRAM
8149AM3,IS61C5128AL-10TLI,540,11/19/2015,3,SRAM
8143AM6,IS61C256AL-12JLI,750,11/19/2015,3,SRAM
N507AP1,IS66WVE4M16EBLL-55BLI,480,11/19/2015,3,SRAM
A017AT2,IS62WV51216BLL-55TLI,675,11/19/2015,3,SRAM
A012AT1,IS62WV2568BLL-55TLI,127,11/19/2015,3,SRAM
A012AT1,IS62WV2568BLL-55TLI,1433,11/19/2015,3,SRAM
A012AT1,IS62WV2568BLL-55TLI,1560,11/19/2015,3,SRAM
A012AT2,IS62WV12816BLL-55TLI-TR,2000,11/19/2015,3,SRAM
N507AP1,IS66WVE2M16EBLL-70BLI-TR,3225,11/19/2015,3,SRAM
N507AP1,IS66WVE2M16EBLL-70BLI-TR,1775,11/19/2015,3,SRAM
8146AM1,IS61WV51216BLL-10MLI,880,11/19/2015,3,SRAM
8149AM1,IS61WV25616BLL-10BLI,480,11/19/2015,3,SRAM
8152AM1,IS61WV12816DBLL-10TLI-TR,4547,11/19/2015,3,SRAM
8152AM1,IS61WV12816DBLL-10TLI-TR,453,11/19/2015,3,SRAM
8152AM1,IS61WV12816DBLL-10TLI-TR,7000,11/19/2015,3,SRAM
8149AM1,IS61WV5128BLL-10TLI-TR,794,11/19/2015,3,SRAM
8149AM1,IS61WV5128BLL-10TLI-TR,3232,11/19/2015,3,SRAM
8149AM1,IS61WV5128BLL-10TLI-TR,6551,11/19/2015,3,SRAM
8149AM1,IS61WV5128BLL-10TLI-TR,423,11/19/2015,3,SRAM
8160AH2,IS65WV2568DBLL-45HLA3-TR,3590,11/19/2015,3,SRAM
8160AH2,IS65WV2568DBLL-45HLA3-TR,410,11/19/2015,3,SRAM
8142AM6,IS61C6416AL-12KLI-TR,1600,11/19/2015,3,SRAM
A015AT2,IS62WV25616BLL-55BLI-TR,2500,11/19/2015,3,SRAM
A017AT3,IS62WV10248BLL-55BLI,3120,11/19/2015,3,SRAM
8134AM1,IS61LV25616AL-10LQLI,320,11/19/2015,3,SRAM
8134AM1,IS61LV25616AL-10LQLI,160,11/19/2015,3,SRAM
8130AWL,IS61LV6416-10TLI-TR,1000,11/19/2015,3,SRAM
8130AWL,IS61LV6416-10BLI,4800,11/19/2015,3,SRAM
8158AC6,IS62WV25616DBLL-45TLI-TR,1000,11/19/2015,3,SRAM
8130AWL,IS61LV6416-8TL-TR,1000,11/19/2015,3,SRAM
8130AWL,IS61LV6416-10TLI-TR,1000,11/19/2015,3,SRAM
8142AM7,IS62C1024AL-35TLI,1560,11/19/2015,3,SRAM
8134AM2,IS61LV5128AL-10TLI,2,11/19/2015,5,SRAM
8142AM6,IS61C6416AL-12TLI-TR,1000,11/19/2015,3,SRAM
8146AM1,IS61WV102416BLL-10MLI,220,11/19/2015,3,SRAM
8142AM6,IS61C6416AL-12TLI-TR,2944,11/19/2015,3,SRAM
8142AM6,IS61C6416AL-12TLI-TR,56,11/19/2015,3,SRAM
8143AM4,IS61LV256AL-10TLI-TR,2000,11/19/2015,3,SRAM
A012AT2,IS65WV12816BLL-55TLA3-TR,221,11/19/2015,3,SRAM
A012AT2,IS65WV12816BLL-55TLA3-TR,779,11/19/2015,3,SRAM
A017AT2,IS62WV51216BLL-55TLI-TR,1000,11/19/2015,3,SRAM
8146AM1,IS64WV102416BLL-10CTLA3,135,11/19/2015,3,SRAM
8142AM6,IS61C6416AL-12TLI-TR,1000,11/19/2015,3,SRAM
8142AM6,IS61C6416AL-12TLI-TR,2000,11/19/2015,3,SRAM
8142AM7,IS61C1024AL-12TLI,10,11/19/2015,5,SRAM
8142AM7,IS62C1024AL-35QLI-TR,840,11/19/2015,3,SRAM
8142AM7,IS62C1024AL-35QLI-TR,1160,11/19/2015,3,SRAM
8130AWL,IS61LV6416-10TLI-TR,1000,11/19/2015,3,SRAM
8137AM4,IS62WV6416BLL-55BLI-TR,2500,11/19/2015,3,SRAM
8146AM1,IS61WV20488BLL-10TLI,405,11/19/2015,3,SRAM
A017AT2,IS62WV51216BLL-55TLI,2008,11/19/2015,3,SRAM
A017AT2,IS62WV51216BLL-55TLI,3392,11/19/2015,3,SRAM
A017AT4,IS62WV51216BLL-55BLI,5928,11/19/2015,3,SRAM
A012AT2,IS62WV12816BLL-55TLI,20,11/19/2015,5,SRAM
8146AM1,IS61WV102416BLL-10TLI,210,11/19/2015,3,SRAM
N503AY1,IS66WV51216DBLL-55TLI,5400,11/19/2015,3,SRAM
8149AM6,IS61C5128AS-25TLI,234,11/19/2015,3,SRAM
8146AM1,IS61WV102416BLL-10TLI,20,11/19/2015,5,SRAM
8143AM2,IS62LV256AL-20JLI-TR,2000,11/19/2015,3,SRAM
A012AT1,IS62WV2568BLL-45TLI,2700,11/20/2015,3,SRAM
8142AM4,IS64WV6416BLL-15TLA3-TR,1000,11/20/2015,3,SRAM
A017AT2,IS62WV51216BLL-55TLI,270,11/20/2015,3,SRAM
N507AP1,IS67WVE4M16EBLL-70BLA1,100,11/20/2015,5,SRAM
8163AM1,IS61WV51216EDBLL-10TLI,4050,11/20/2015,3,SRAM
8146AM1,IS61WV102416BLL-10TLI,192,11/20/2015,3,SRAM
8146AM1,IS61WV102416BLL-10TLI,384,11/20/2015,3,SRAM
A012AT2,IS62WV12816BLL-55TLI-TR,11000,11/20/2015,3,SRAM
8149AM1,IS64WV25616BLL-10CTLA3-TR,6000,11/20/2015,3,SRAM
8142AM4,IS64WV6416BLL-15TLA3-TR,2000,11/20/2015,3,SRAM
8146AM1,IS61WV51216BLL-10TLI-TR,951,11/20/2015,3,SRAM
8146AM1,IS61WV51216BLL-10TLI-TR,3049,11/20/2015,3,SRAM
N503AY1,IS66WV51216DBLL-55TLI,13393,11/20/2015,3,SRAM
N503AY1,IS66WV51216DBLL-55TLI,9557,11/20/2015,3,SRAM
A012AT2,IS62WV12816BLL-55TLI-TR,1000,11/20/2015,3,SRAM
8149AM1,IS64WV25616BLL-10CTLA3-TR,1000,11/20/2015,3,SRAM
WN508AP1,IS66WVH8M8BLL-10XDU31-WB,9765,11/20/2015,5,SRAM
8166AM1,IS61WV1288EEBLL-10HLI,14000,11/20/2015,3,SRAM
8134AM1,IS61LV25616AL-10TLI,4050,11/20/2015,3,SRAM
8149AM1,IS61WV25616BLL-10TLI,5340,11/20/2015,3,SRAM
8149AM1,IS61WV25616BLL-10TLI,60,11/20/2015,3,SRAM
8146AM1,IS61WV51232BLL-10BLI,720,11/20/2015,3,SRAM
8166AM1,IS61WV1288EEBLL-10HLI,2700,11/20/2015,3,SRAM
8130AWL,IS61LV6416-8KL-TR,1600,11/20/2015,3,SRAM
8142AM7,IS61C1024AL-12TLI,1092,11/20/2015,3,SRAM
8142AM5,IS63WV1024BLL-12TLI,1404,11/20/2015,3,SRAM
8134AM1,IS61LV25616AL-10TL,135,11/20/2015,3,SRAM
8130AWB,IS63LV1024L-10TL,122,11/20/2015,3,SRAM
8130AWB,IS63LV1024L-10TL,112,11/20/2015,3,SRAM
8159AM1,IS61WV25616EDBLL-10TLI,135,11/20/2015,3,SRAM
A012AT2,IS62WV12816BLL-55TLI-TR,1000,11/20/2015,3,SRAM
8134AM1,IS61LV25616AL-10TL-TR,1000,11/20/2015,3,SRAM
8163AM1,IS61WV51216EDBLL-10TLI,20,11/20/2015,5,SRAM
8142AM6,IS61C6416AL-12TLI,810,11/20/2015,3,SRAM
8149AM1,IS61WV25616BLL-10TLI,1350,11/20/2015,3,SRAM
